Page URL,Category,Rule ID,Title,Example,LCP,CLS,TTI,LH Score,Severity,Root Cause,Recommendation
https://getbootstrap.com/docs/5.3/getting-started/introduction/,,largest-contentful-paint,Largest Contentful Paint,,3019.653,0.09253700934110307,3102.1530000000002,0.77,medium,"LCP is high (3019.653 ms). Likely causes: render-blocking CSS/JS, slow server, or oversized hero media.","Inline critical CSS, defer non-critical JS, preload hero media, compress/resize hero image, use CDN caching."
https://getbootstrap.com/docs/5.3/getting-started/introduction/,,color-contrast,Background and foreground colors do not have a sufficient contrast ratio.,"<a class=""btn btn-sm btn-bd-light rounded-2"" href=""https://github.com/twbs/bootstrap/blob/v5.3.8/site/src/content/docs/gettin…"" target=""_blank"" rel=""noopener"">",3019.653,0.09253700934110307,3102.1530000000002,0.0,critical,Text/background contrast is below WCAG targets.,"Meet WCAG AA contrast: 4.5:1 for normal text, 3:1 for large text. Darken text or lighten background to raise contrast."
